filename,dataset,emotion,actor,filepath
14a05Fa.wav,EmoDB,F,14,processed_emodb\14a05Fa.wav
16a07Fa.wav,EmoDB,F,16,processed_emodb\16a07Fa.wav
11b03Wb.wav,EmoDB,W,11,processed_emodb\11b03Wb.wav
08b01Fd.wav,EmoDB,F,8,processed_emodb\08b01Fd.wav
11b02Na.wav,EmoDB,N,11,processed_emodb\11b02Na.wav
16a07Ea.wav,EmoDB,E,16,processed_emodb\16a07Ea.wav
15b02Wc.wav,EmoDB,W,15,processed_emodb\15b02Wc.wav
08a05Nb.wav,EmoDB,N,8,processed_emodb\08a05Nb.wav
16a05Ab.wav,EmoDB,A,16,processed_emodb\16a05Ab.wav
11a05Na.wav,EmoDB,N,11,processed_emodb\11a05Na.wav
15a02Na.wav,EmoDB,N,15,processed_emodb\15a02Na.wav
10a05Wb.wav,EmoDB,W,10,processed_emodb\10a05Wb.wav
14a05Tc.wav,EmoDB,T,14,processed_emodb\14a05Tc.wav
13b01Fc.wav,EmoDB,F,13,processed_emodb\13b01Fc.wav
11b10Ae.wav,EmoDB,A,11,processed_emodb\11b10Ae.wav
08b02Tc.wav,EmoDB,T,8,processed_emodb\08b02Tc.wav
13b01Ab.wav,EmoDB,A,13,processed_emodb\13b01Ab.wav
11a05Ad.wav,EmoDB,A,11,processed_emodb\11a05Ad.wav
03a04Wc.wav,EmoDB,W,3,processed_emodb\03a04Wc.wav
08a07La.wav,EmoDB,L,8,processed_emodb\08a07La.wav
15a01Ea.wav,EmoDB,E,15,processed_emodb\15a01Ea.wav
16b01Tb.wav,EmoDB,T,16,processed_emodb\16b01Tb.wav
08b10Nc.wav,EmoDB,N,8,processed_emodb\08b10Nc.wav
15a01Fb.wav,EmoDB,F,15,processed_emodb\15a01Fb.wav
12a01Lb.wav,EmoDB,L,12,processed_emodb\12a01Lb.wav
10b02Aa.wav,EmoDB,A,10,processed_emodb\10b02Aa.wav
09a07Wd.wav,EmoDB,W,9,processed_emodb\09a07Wd.wav
09a02La.wav,EmoDB,L,9,processed_emodb\09a02La.wav
08b01Lb.wav,EmoDB,L,8,processed_emodb\08b01Lb.wav
03a02Wb.wav,EmoDB,W,3,processed_emodb\03a02Wb.wav
14a07Lc.wav,EmoDB,L,14,processed_emodb\14a07Lc.wav
11a07Wc.wav,EmoDB,W,11,processed_emodb\11a07Wc.wav
14a02La.wav,EmoDB,L,14,processed_emodb\14a02La.wav
13b10Wa.wav,EmoDB,W,13,processed_emodb\13b10Wa.wav
14a05Na.wav,EmoDB,N,14,processed_emodb\14a05Na.wav
15b02Nd.wav,EmoDB,N,15,processed_emodb\15b02Nd.wav
08a01Wa.wav,EmoDB,W,8,processed_emodb\08a01Wa.wav
15b09Ta.wav,EmoDB,T,15,processed_emodb\15b09Ta.wav
10a02Ab.wav,EmoDB,A,10,processed_emodb\10a02Ab.wav
16a04Ab.wav,EmoDB,A,16,processed_emodb\16a04Ab.wav
11b10Td.wav,EmoDB,T,11,processed_emodb\11b10Td.wav
15a04Nc.wav,EmoDB,N,15,processed_emodb\15a04Nc.wav
03a07Fb.wav,EmoDB,F,3,processed_emodb\03a07Fb.wav
16b10Fb.wav,EmoDB,F,16,processed_emodb\16b10Fb.wav
10b02Na.wav,EmoDB,N,10,processed_emodb\10b02Na.wav
10b03Wb.wav,EmoDB,W,10,processed_emodb\10b03Wb.wav
03a05Nd.wav,EmoDB,N,3,processed_emodb\03a05Nd.wav
