filename,dataset,emotion,actor,filepath
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\15b09Wb.wav,EmoDB,W,15,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\15b09Wb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03a02Fc.wav,EmoDB,F,03,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03a02Fc.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\11a05Fb.wav,EmoDB,F,11,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\11a05Fb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\08b03Nb.wav,EmoDB,N,08,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\08b03Nb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14a05Ta.wav,EmoDB,T,14,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14a05Ta.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b09Wa.wav,EmoDB,W,03,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b09Wa.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b09La.wav,EmoDB,L,03,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b09La.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b02Na.wav,EmoDB,N,03,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b02Na.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\12a05Lb.wav,EmoDB,L,12,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\12a05Lb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13a07Lb.wav,EmoDB,L,13,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13a07Lb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\11b01Fc.wav,EmoDB,F,11,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\11b01Fc.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13b10Wc.wav,EmoDB,W,13,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13b10Wc.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16a04Ea.wav,EmoDB,E,16,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16a04Ea.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13b09Fb.wav,EmoDB,F,13,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13b09Fb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\08b09Tb.wav,EmoDB,T,08,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\08b09Tb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16b10Tb.wav,EmoDB,T,16,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16b10Tb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b10Nc.wav,EmoDB,N,03,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b10Nc.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13b03Wc.wav,EmoDB,W,13,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13b03Wc.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\15a02Ea.wav,EmoDB,E,15,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\15a02Ea.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b01Wa.wav,EmoDB,W,03,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b01Wa.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14a02Nc.wav,EmoDB,N,14,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14a02Nc.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\15b10Nb.wav,EmoDB,N,15,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\15b10Nb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16b01Aa.wav,EmoDB,A,16,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16b01Aa.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\10b01Lb.wav,EmoDB,L,10,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\10b01Lb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\15b03Nb.wav,EmoDB,N,15,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\15b03Nb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14a07Na.wav,EmoDB,N,14,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14a07Na.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\09b02Tb.wav,EmoDB,T,09,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\09b02Tb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14a04Wc.wav,EmoDB,W,14,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14a04Wc.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\09a02Eb.wav,EmoDB,E,09,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\09a02Eb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\11b09Na.wav,EmoDB,N,11,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\11b09Na.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16b03Fa.wav,EmoDB,F,16,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16b03Fa.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13a04Lb.wav,EmoDB,L,13,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13a04Lb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\15b03Tc.wav,EmoDB,T,15,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\15b03Tc.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16a01Fc.wav,EmoDB,F,16,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16a01Fc.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\12b09Td.wav,EmoDB,T,12,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\12b09Td.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\10a02Wa.wav,EmoDB,W,10,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\10a02Wa.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\08b10Tc.wav,EmoDB,T,08,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\08b10Tc.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\09b01Ea.wav,EmoDB,E,09,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\09b01Ea.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\11a01Ld.wav,EmoDB,L,11,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\11a01Ld.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\12a07Wa.wav,EmoDB,W,12,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\12a07Wa.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03a04Lc.wav,EmoDB,L,03,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03a04Lc.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\10a07Ta.wav,EmoDB,T,10,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\10a07Ta.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14a01Aa.wav,EmoDB,A,14,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14a01Aa.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13b03Fd.wav,EmoDB,F,13,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13b03Fd.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16a02Wb.wav,EmoDB,W,16,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16a02Wb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14b03Ed.wav,EmoDB,E,14,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14b03Ed.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b03Nb.wav,EmoDB,N,03,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b03Nb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16a02Nb.wav,EmoDB,N,16,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16a02Nb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16b01Fa.wav,EmoDB,F,16,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16b01Fa.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\08b09Wc.wav,EmoDB,W,08,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\08b09Wc.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16b09La.wav,EmoDB,L,16,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16b09La.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14a07Wc.wav,EmoDB,W,14,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14a07Wc.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b01Td.wav,EmoDB,T,03,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b01Td.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03a05Aa.wav,EmoDB,A,03,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03a05Aa.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14b01Fc.wav,EmoDB,F,14,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14b01Fc.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16b10Td.wav,EmoDB,T,16,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16b10Td.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14a07Ld.wav,EmoDB,L,14,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14a07Ld.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b01Wc.wav,EmoDB,W,03,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b01Wc.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b10Ec.wav,EmoDB,E,03,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b10Ec.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03a05Wa.wav,EmoDB,W,03,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03a05Wa.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\11a05Td.wav,EmoDB,T,11,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\11a05Td.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\11a01Aa.wav,EmoDB,A,11,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\11a01Aa.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\08b10Aa.wav,EmoDB,A,08,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\08b10Aa.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\15a07Fb.wav,EmoDB,F,15,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\15a07Fb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14b02Wb.wav,EmoDB,W,14,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14b02Wb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\15b03Aa.wav,EmoDB,A,15,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\15b03Aa.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\08b02Nb.wav,EmoDB,N,08,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\08b02Nb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\09b03Fd.wav,EmoDB,F,09,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\09b03Fd.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\09b09Ea.wav,EmoDB,E,09,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\09b09Ea.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\08a02La.wav,EmoDB,L,08,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\08a02La.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13b10Nc.wav,EmoDB,N,13,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13b10Nc.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16b01Eb.wav,EmoDB,E,16,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16b01Eb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13a02Ta.wav,EmoDB,T,13,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13a02Ta.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\08b10Wa.wav,EmoDB,W,08,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\08b10Wa.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14a07Aa.wav,EmoDB,A,14,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14a07Aa.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13a04Wc.wav,EmoDB,W,13,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13a04Wc.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\12a05Nd.wav,EmoDB,N,12,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\12a05Nd.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\10b03Tb.wav,EmoDB,T,10,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\10b03Tb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\15b03Wa.wav,EmoDB,W,15,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\15b03Wa.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14a04Aa.wav,EmoDB,A,14,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14a04Aa.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b10Ab.wav,EmoDB,A,03,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\03b10Ab.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\11a04Nd.wav,EmoDB,N,11,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\11a04Nd.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\15b09Fa.wav,EmoDB,F,15,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\15b09Fa.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14b02Wd.wav,EmoDB,W,14,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\14b02Wd.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16a04Wb.wav,EmoDB,W,16,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16a04Wb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\11b03Fc.wav,EmoDB,F,11,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\11b03Fc.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16a07Nb.wav,EmoDB,N,16,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16a07Nb.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\09a07Na.wav,EmoDB,N,09,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\09a07Na.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\11b10Ad.wav,EmoDB,A,11,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\11b10Ad.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13b09Ec.wav,EmoDB,E,13,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13b09Ec.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\09a05Ed.wav,EmoDB,E,09,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\09a05Ed.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13b10Ec.wav,EmoDB,E,13,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13b10Ec.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13a02Ad.wav,EmoDB,A,13,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\13a02Ad.wav
C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16a02Ea.wav,EmoDB,E,16,C:\Users\ngovi\.cache\kagglehub\datasets\piyushagni5\berlin-database-of-emotional-speech-emodb\versions\1\wav\16a02Ea.wav
